rssi0,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,rssi9,rssi10,rssi11,x,y,label
-76,-80,-85,-67,-72,-72,-79,-89,-85,-91,-87,-96,1,7,L-07
-77,-76,-84,-72,-78,-69,-78,-89,-97,-81,-89,-96,1,7,L-07
-77,-77,-80,-66,-78,-69,-78,-91,-96,-77,-89,-94,1,7,L-07
-72,-74,-82,-69,-70,-73,-83,-88,-92,-82,-86,-99,1,7,L-07
-91,-74,-74,-71,-84,-88,-82,-89,-84,-87,-87,-99,1,7,L-07
-76,-78,-84,-67,-72,-80,-79,-90,-90,-84,-85,-100,1,7,L-07
-84,-72,-72,-64,-76,-85,-84,-92,-87,-89,-93,-94,1,7,L-07
-93,-75,-71,-71,-75,-83,-80,-85,-87,-100,-88,-100,1,7,L-07
-78,-76,-84,-71,-78,-69,-78,-88,-98,-81,-87,-93,1,7,L-07
-73,-78,-84,-69,-70,-89,-80,-89,-94,-83,-85,-97,1,7,L-07
-77,-75,-80,-69,-75,-67,-83,-93,-88,-84,-87,-93,1,7,L-07
-77,-75,-73,-64,-76,-81,-81,-92,-87,-89,-88,-94,1,7,L-07
-77,-80,-85,-84,-84,-81,-80,-94,-85,-90,-84,-100,1,7,L-07
-92,-76,-72,-71,-75,-92,-80,-89,-84,-86,-90,-100,1,7,L-07
-71,-85,-81,-65,-73,-73,-77,-88,-88,-86,-85,-97,1,7,L-07
-90,-74,-77,-75,-67,-78,-74,-89,-85,-83,-82,-91,1,7,L-07
-82,-71,-75,-75,-67,-70,-72,-93,-78,-86,-81,-91,1,7,L-07
-92,-75,-71,-70,-74,-85,-81,-84,-84,-99,-89,-97,1,7,L-07
-90,-78,-75,-70,-76,-85,-85,-88,-85,-88,-90,-100,1,7,L-07
-78,-72,-72,-64,-75,-81,-84,-92,-82,-86,-88,-100,1,7,L-07
-87,-77,-74,-71,-84,-94,-87,-85,-83,-95,-90,-100,1,7,L-07
-87,-74,-92,-72,-84,-85,-87,-89,-84,-86,-90,-100,1,7,L-07
-93,-76,-72,-70,-75,-85,-82,-90,-83,-96,-88,-99,1,7,L-07
-78,-74,-72,-66,-77,-83,-84,-95,-80,-88,-88,-98,1,7,L-07
-80,-72,-76,-65,-81,-79,-84,-92,-86,-82,-83,-97,1,7,L-07
-94,-75,-72,-70,-85,-83,-80,-85,-81,-87,-87,-98,1,7,L-07
-77,-72,-77,-64,-81,-79,-83,-96,-82,-82,-83,-96,1,7,L-07
-73,-78,-84,-68,-70,-80,-80,-89,-94,-83,-85,-97,1,7,L-07
-81,-83,-91,-79,-67,-70,-76,-95,-79,-77,-82,-91,1,7,L-07
-73,-80,-84,-67,-73,-73,-80,-90,-85,-82,-89,-97,1,7,L-07
-94,-73,-74,-70,-75,-92,-80,-84,-81,-88,-90,-99,1,7,L-07
-84,-86,-89,-68,-74,-82,-77,-89,-87,-89,-86,-95,1,7,L-07
-93,-77,-71,-70,-74,-86,-80,-83,-82,-87,-90,-100,1,7,L-07
-77,-73,-74,-64,-71,-79,-80,-96,-81,-84,-88,-98,1,7,L-07
-89,-78,-71,-70,-74,-87,-82,-91,-82,-88,-89,-100,1,7,L-07
-78,-73,-78,-66,-70,-85,-84,-94,-83,-85,-92,-97,1,7,L-07
-80,-76,-76,-67,-75,-80,-84,-95,-81,-87,-87,-98,1,7,L-07
-77,-76,-79,-72,-79,-67,-75,-91,-88,-81,-86,-94,1,7,L-07
-92,-72,-82,-68,-81,-79,-83,-94,-98,-89,-82,-92,1,7,L-07
-90,-73,-78,-68,-85,-82,-83,-93,-86,-88,-85,-93,1,7,L-07
-73,-77,-75,-68,-81,-79,-85,-91,-84,-91,-86,-100,1,7,L-07
-94,-75,-72,-70,-74,-87,-82,-85,-83,-99,-87,-99,1,7,L-07
-86,-72,-79,-66,-70,-81,-84,-96,-83,-91,-93,-95,1,7,L-07
-93,-73,-71,-70,-74,-85,-82,-88,-81,-87,-89,-97,1,7,L-07
-92,-80,-75,-76,-73,-66,-77,-90,-79,-77,-82,-91,1,7,L-07
-71,-78,-77,-67,-72,-74,-76,-88,-92,-87,-85,-94,1,7,L-07
-94,-74,-71,-71,-75,-84,-81,-84,-84,-87,-87,-100,1,7,L-07
-80,-76,-85,-72,-81,-66,-83,-88,-95,-78,-87,-95,1,7,L-07
-81,-73,-94,-79,-77,-77,-73,-90,-79,-77,-82,-93,1,7,L-07
-90,-74,-71,-70,-75,-86,-81,-83,-83,-86,-88,-99,1,7,L-07
-81,-72,-77,-69,-87,-84,-82,-99,-83,-86,-80,-93,1,7,L-07
-72,-78,-83,-66,-72,-73,-79,-87,-84,-82,-88,-97,1,7,L-07
-91,-74,-71,-70,-75,-85,-81,-86,-85,-88,-88,-99,1,7,L-07
-79,-75,-85,-71,-80,-67,-82,-91,-93,-77,-87,-93,1,7,L-07
-93,-79,-92,-74,-83,-74,-80,-96,-86,-81,-84,-100,1,7,L-07
-96,-74,-72,-70,-84,-83,-81,-85,-83,-99,-88,-99,1,7,L-07
-72,-80,-82,-67,-73,-72,-80,-90,-97,-85,-96,-100,1,7,L-07
-84,-76,-85,-72,-79,-70,-74,-90,-92,-77,-92,-93,1,7,L-07
-73,-80,-78,-63,-74,-74,-76,-89,-90,-88,-82,-97,1,7,L-07
-71,-85,-83,-70,-95,-73,-73,-93,-90,-81,-85,-100,1,8,L-09
-75,-82,-85,-74,-78,-73,-72,-90,-89,-90,-97,-90,1,8,L-09
-76,-73,-75,-77,-90,-71,-71,-88,-83,-90,-95,-97,1,8,L-09
-74,-73,-79,-69,-88,-72,-68,-87,-82,-88,-91,-90,1,8,L-09
-78,-74,-81,-68,-80,-72,-71,-88,-82,-86,-87,-92,1,8,L-09
-72,-70,-83,-64,-91,-79,-73,-90,-90,-84,-85,-93,1,8,L-09
-78,-73,-71,-77,-88,-74,-71,-89,-81,-85,-87,-99,1,8,L-09
-72,-80,-81,-78,-79,-85,-76,-89,-84,-82,-90,-95,1,8,L-09
-88,-73,-76,-75,-89,-73,-74,-95,-84,-85,-86,-100,1,8,L-09
-73,-77,-78,-78,-83,-76,-73,-87,-93,-82,-97,-98,1,8,L-09
-71,-73,-80,-74,-91,-72,-73,-86,-82,-90,-94,-97,1,8,L-09
-88,-83,-70,-65,-83,-77,-75,-88,-90,-81,-89,-94,1,8,L-09
-71,-77,-79,-75,-88,-87,-74,-85,-89,-87,-95,-97,1,8,L-09
-89,-73,-80,-68,-90,-73,-73,-92,-85,-85,-86,-96,1,8,L-09
-94,-68,-77,-75,-78,-82,-68,-91,-82,-94,-89,-96,1,8,L-09
-78,-80,-82,-77,-97,-79,-74,-86,-91,-86,-96,-95,1,8,L-09
-79,-80,-70,-75,-87,-79,-81,-85,-93,-86,-99,-97,1,8,L-09
-72,-77,-76,-70,-82,-70,-72,-89,-92,-85,-89,-92,1,8,L-09
-76,-77,-87,-73,-78,-73,-72,-90,-89,-94,-88,-90,1,8,L-09
-70,-71,-76,-76,-96,-71,-72,-89,-82,-91,-96,-97,1,8,L-09
-73,-79,-76,-85,-85,-70,-68,-87,-81,-88,-89,-99,1,8,L-09
-73,-81,-85,-69,-85,-78,-69,-90,-86,-81,-85,-97,1,8,L-09
-81,-79,-78,-74,-79,-81,-68,-92,-80,-89,-87,-94,1,8,L-09
-76,-72,-75,-77,-80,-84,-72,-87,-84,-88,-92,-97,1,8,L-09
-78,-83,-82,-74,-99,-75,-81,-85,-91,-88,-94,-95,1,8,L-09
-75,-78,-75,-77,-80,-86,-74,-89,-90,-89,-93,-97,1,8,L-09
-81,-70,-84,-72,-81,-72,-72,-86,-77,-84,-90,-92,1,8,L-09
-75,-72,-85,-75,-78,-73,-72,-88,-82,-86,-92,-97,1,8,L-09
-82,-74,-77,-74,-78,-71,-68,-89,-80,-85,-88,-93,1,8,L-09
-70,-77,-79,-75,-80,-88,-73,-90,-89,-90,-86,-97,1,8,L-09
-88,-84,-69,-75,-82,-74,-76,-86,-94,-87,-88,-95,1,8,L-09
-72,-71,-85,-64,-94,-78,-73,-91,-92,-87,-86,-92,1,8,L-09
-70,-79,-81,-69,-86,-78,-68,-91,-87,-92,-85,-100,1,8,L-09
-72,-86,-76,-70,-83,-73,-72,-90,-84,-78,-89,-94,1,8,L-09
-79,-83,-83,-65,-86,-78,-74,-86,-91,-86,-87,-99,1,8,L-09
-76,-78,-76,-77,-81,-68,-74,-89,-83,-91,-94,-97,1,8,L-09
-71,-85,-84,-77,-83,-73,-74,-95,-83,-79,-87,-94,1,8,L-09
-93,-73,-71,-96,-86,-74,-72,-88,-85,-87,-97,-95,1,8,L-09
-71,-72,-90,-75,-79,-72,-76,-90,-82,-95,-94,-97,1,8,L-09
-87,-72,-76,-76,-89,-74,-74,-88,-85,-91,-85,-99,1,8,L-09
-76,-77,-78,-78,-82,-73,-73,-90,-84,-81,-89,-99,1,8,L-09
-70,-71,-91,-87,-97,-72,-69,-84,-81,-87,-92,-97,1,8,L-09
-82,-70,-77,-82,-91,-79,-69,-88,-81,-87,-92,-94,1,8,L-09
-82,-71,-79,-78,-81,-71,-70,-93,-86,-88,-88,-97,1,8,L-09
-74,-88,-83,-76,-81,-84,-76,-90,-89,-80,-95,-89,1,8,L-09
-71,-73,-87,-91,-91,-72,-72,-88,-83,-91,-93,-97,1,8,L-09
-71,-73,-80,-88,-93,-73,-73,-88,-84,-91,-86,-97,1,8,L-09
-87,-73,-84,-72,-81,-72,-69,-87,-84,-79,-79,-95,1,8,L-09
-73,-77,-90,-78,-82,-73,-74,-87,-87,-80,-92,-100,1,8,L-09
-76,-75,-79,-74,-78,-81,-73,-88,-88,-91,-93,-92,1,8,L-09
-79,-71,-70,-77,-87,-74,-71,-86,-85,-85,-96,-98,1,8,L-09
-72,-85,-83,-79,-82,-73,-73,-91,-91,-81,-91,-94,1,8,L-09
-72,-73,-79,-74,-90,-73,-73,-83,-96,-89,-93,-97,1,8,L-09
-73,-79,-98,-75,-83,-76,-84,-89,-93,-81,-93,-97,1,8,L-09
-81,-80,-81,-72,-88,-77,-69,-86,-88,-85,-94,-95,1,8,L-09
-73,-81,-77,-77,-82,-71,-68,-91,-88,-80,-90,-97,1,8,L-09
-72,-85,-82,-78,-92,-78,-73,-91,-84,-80,-92,-94,1,8,L-09
-74,-80,-83,-77,-91,-77,-73,-90,-86,-80,-85,-89,1,8,L-09
-73,-79,-76,-70,-85,-79,-68,-87,-81,-88,-89,-93,1,8,L-09
-73,-87,-74,-78,-92,-78,-77,-92,-90,-80,-91,-92,1,8,L-09
-78,-81,-82,-78,-88,-74,-81,-86,-92,-80,-88,-99,1,8,L-09
-70,-75,-79,-88,-78,-68,-76,-84,-91,-96,-90,-93,1,8,L-09
-75,-71,-76,-77,-80,-85,-73,-89,-88,-90,-87,-97,1,8,L-09
-72,-79,-85,-78,-85,-78,-68,-90,-86,-81,-84,-100,1,8,L-09
-81,-70,-79,-81,-80,-73,-71,-86,-84,-83,-90,-96,1,8,L-09
-76,-75,-86,-74,-78,-73,-72,-90,-89,-91,-97,-90,1,8,L-09
-88,-73,-76,-76,-88,-73,-73,-89,-82,-84,-86,-99,1,8,L-09
-78,-81,-82,-75,-87,-79,-81,-86,-94,-86,-96,-94,1,8,L-09
-71,-72,-79,-74,-93,-72,-71,-89,-83,-91,-91,-97,1,8,L-09
-71,-77,-79,-74,-89,-86,-74,-90,-90,-88,-87,-97,1,8,L-09
-78,-82,-70,-75,-87,-79,-81,-86,-90,-80,-87,-97,1,8,L-09
-73,-77,-76,-71,-86,-70,-71,-90,-91,-81,-88,-92,1,8,L-09
-74,-79,-81,-77,-84,-84,-73,-89,-84,-86,-95,-95,1,8,L-09
-76,-77,-88,-79,-86,-72,-73,-85,-86,-82,-92,-97,1,8,L-09
-80,-79,-77,-70,-85,-81,-68,-88,-81,-88,-88,-100,1,8,L-09
-71,-72,-79,-87,-97,-72,-68,-84,-81,-88,-91,-97,1,8,L-09
-89,-72,-70,-78,-89,-74,-73,-92,-84,-94,-86,-99,1,8,L-09
-72,-70,-74,-65,-91,-78,-80,-92,-91,-80,-91,-98,1,8,L-09
-73,-78,-73,-64,-93,-70,-81,-92,-91,-85,-85,-93,1,8,L-09
-71,-76,-79,-82,-84,-72,-75,-91,-83,-96,-86,-93,1,8,L-09
-72,-85,-85,-77,-90,-73,-74,-95,-83,-81,-86,-94,1,8,L-09
-72,-71,-82,-64,-95,-79,-73,-92,-84,-80,-94,-92,1,8,L-09
-70,-80,-81,-77,-82,-71,-68,-89,-87,-92,-93,-99,1,8,L-09
-71,-74,-84,-73,-90,-73,-74,-88,-90,-90,-87,-93,1,8,L-09
-71,-85,-83,-76,-81,-73,-71,-91,-83,-78,-89,-93,1,8,L-09
-74,-70,-75,-64,-95,-70,-80,-89,-92,-79,-88,-92,1,8,L-09
-78,-72,-70,-77,-81,-74,-70,-88,-82,-85,-85,-96,1,8,L-09
-73,-78,-76,-75,-81,-73,-70,-90,-89,-77,-90,-97,1,8,L-09
-72,-70,-75,-64,-92,-70,-81,-91,-91,-84,-86,-93,1,8,L-09
-73,-81,-80,-77,-88,-88,-72,-85,-94,-91,-85,-96,1,8,L-09
-72,-78,-76,-70,-82,-73,-72,-89,-85,-80,-93,-94,1,8,L-09
-74,-81,-82,-76,-91,-80,-76,-88,-90,-84,-85,-92,1,8,L-09
-74,-80,-82,-84,-93,-81,-70,-87,-83,-90,-88,-99,1,8,L-09
-81,-70,-79,-80,-86,-73,-71,-86,-84,-83,-95,-95,1,8,L-09
-75,-72,-78,-77,-80,-72,-74,-88,-81,-90,-90,-93,1,8,L-09
-90,-73,-81,-76,-94,-73,-73,-91,-82,-87,-96,-90,1,8,L-09
-75,-74,-81,-75,-79,-73,-74,-93,-86,-85,-85,-96,1,8,L-09
-71,-73,-78,-77,-90,-71,-72,-88,-83,-90,-92,-97,1,8,L-09
-76,-73,-80,-68,-80,-74,-71,-87,-85,-85,-87,-96,1,8,L-09
-76,-82,-84,-76,-85,-70,-68,-89,-86,-91,-86,-97,1,8,L-09
-66,-71,-79,-79,-82,-82,-86,-77,-91,-90,-96,-100,2,0,K-03
-73,-77,-76,-80,-86,-78,-95,-83,-85,-86,-92,-96,2,0,K-03
-70,-79,-80,-87,-82,-85,-82,-78,-89,-89,-89,-98,2,0,K-03
-77,-76,-79,-75,-88,-78,-87,-83,-95,-85,-92,-94,2,0,K-03
-72,-77,-86,-88,-90,-80,-83,-77,-86,-82,-92,-97,2,0,K-03
-69,-69,-85,-93,-89,-80,-95,-74,-97,-91,-91,-95,2,0,K-03
-68,-68,-84,-85,-83,-75,-94,-83,-96,-86,-91,-93,2,0,K-03
-73,-70,-93,-75,-83,-83,-86,-85,-87,-82,-92,-94,2,0,K-03
-76,-83,-79,-88,-91,-80,-94,-80,-88,-87,-91,-100,2,0,K-03
-80,-72,-79,-74,-87,-83,-87,-77,-89,-92,-93,-97,2,0,K-03
-80,-72,-85,-72,-84,-80,-84,-78,-83,-90,-90,-96,2,0,K-03
-76,-78,-83,-78,-86,-92,-87,-80,-85,-83,-96,-94,2,0,K-03
-75,-67,-76,-78,-88,-89,-86,-80,-84,-81,-94,-94,2,0,K-03
-67,-66,-80,-82,-80,-76,-84,-74,-96,-82,-90,-95,2,0,K-03
-81,-81,-82,-94,-84,-75,-94,-74,-97,-91,-91,-96,2,0,K-03
-72,-70,-77,-73,-86,-79,-94,-86,-85,-87,-94,-93,2,0,K-03
-76,-76,-79,-76,-89,-77,-95,-84,-96,-86,-92,-100,2,0,K-03
-72,-82,-77,-87,-91,-80,-93,-81,-86,-80,-91,-95,2,0,K-03
-81,-71,-74,-74,-86,-84,-86,-77,-85,-88,-95,-99,2,0,K-03
-83,-81,-84,-97,-89,-79,-94,-82,-99,-91,-93,-100,2,0,K-03
-78,-77,-94,-83,-88,-78,-97,-74,-96,-83,-100,-100,2,0,K-03
-66,-72,-87,-77,-86,-89,-86,-81,-84,-89,-100,-100,2,0,K-03
-69,-83,-77,-74,-85,-76,-94,-76,-95,-93,-98,-100,2,0,K-03
-68,-81,-77,-93,-85,-77,-96,-76,-96,-95,-91,-97,2,0,K-03
-72,-82,-77,-86,-88,-80,-93,-81,-90,-86,-90,-95,2,0,K-03
-76,-76,-93,-83,-91,-77,-82,-88,-94,-85,-91,-99,2,0,K-03
-77,-77,-93,-74,-83,-77,-83,-84,-96,-84,-97,-95,2,0,K-03
-76,-76,-84,-75,-79,-76,-86,-75,-94,-82,-92,-96,2,0,K-03
-71,-77,-73,-87,-83,-85,-84,-78,-85,-83,-90,-98,2,0,K-03
-71,-70,-78,-80,-86,-78,-94,-83,-86,-80,-91,-96,2,0,K-03
-81,-72,-76,-74,-83,-81,-86,-79,-90,-89,-100,-99,2,0,K-03
-73,-70,-78,-74,-85,-84,-84,-78,-93,-86,-94,-100,2,0,K-03
-73,-67,-88,-76,-84,-84,-88,-86,-87,-82,-90,-92,2,0,K-03
-74,-66,-78,-74,-96,-85,-90,-75,-94,-94,-100,-99,2,0,K-03
-68,-80,-77,-74,-84,-76,-93,-76,-96,-93,-98,-99,2,0,K-03
-74,-77,-79,-80,-87,-78,-91,-81,-86,-90,-91,-97,2,0,K-03
-72,-76,-76,-80,-86,-78,-94,-87,-86,-87,-90,-97,2,0,K-03
-75,-77,-82,-79,-86,-94,-87,-81,-94,-92,-97,-94,2,0,K-03
-66,-71,-85,-78,-82,-80,-84,-81,-85,-90,-90,-100,2,0,K-03
-72,-70,-78,-74,-85,-79,-86,-72,-92,-88,-95,-100,2,0,K-03
-69,-81,-77,-96,-88,-78,-90,-74,-96,-95,-91,-95,2,0,K-03
-80,-72,-87,-73,-83,-81,-88,-77,-90,-91,-100,-99,2,0,K-03
-72,-81,-95,-81,-85,-80,-81,-72,-88,-88,-94,-98,2,0,K-03
-82,-67,-78,-78,-83,-85,-82,-71,-86,-85,-90,-97,2,0,K-03
-76,-69,-77,-89,-89,-84,-86,-79,-94,-94,-95,-100,2,0,K-03
-77,-82,-80,-87,-86,-79,-93,-82,-89,-85,-92,-96,2,0,K-03
-82,-79,-71,-92,-87,-84,-86,-71,-89,-86,-94,-97,2,0,K-03
-66,-71,-87,-80,-82,-92,-84,-81,-92,-88,-87,-96,2,0,K-03
-66,-74,-81,-76,-88,-89,-84,-77,-94,-92,-88,-99,2,0,K-03
-75,-78,-78,-80,-83,-85,-89,-71,-88,-82,-91,-97,2,0,K-03
-69,-68,-82,-74,-84,-76,-94,-86,-94,-86,-92,-92,2,0,K-03
-69,-68,-82,-75,-83,-87,-85,-88,-86,-82,-93,-92,2,0,K-03
-76,-65,-81,-81,-79,-77,-87,-74,-94,-82,-91,-100,2,0,K-03
-83,-77,-79,-81,-83,-85,-83,-87,-86,-82,-96,-98,2,0,K-03
-76,-76,-78,-76,-90,-77,-95,-84,-95,-86,-92,-100,2,0,K-03
-76,-81,-80,-90,-88,-81,-94,-81,-91,-88,-92,-97,2,0,K-03
-77,-81,-76,-75,-90,-85,-92,-81,-91,-87,-94,-100,2,0,K-03
-75,-65,-83,-79,-79,-78,-87,-75,-99,-83,-95,-97,2,0,K-03
-72,-77,-86,-90,-86,-84,-83,-80,-86,-85,-94,-97,2,0,K-03
-79,-75,-77,-80,-84,-83,-88,-75,-90,-89,-100,-98,2,0,K-03
-77,-77,-93,-83,-83,-77,-83,-73,-96,-84,-97,-95,2,0,K-03
-76,-67,-78,-81,-91,-85,-85,-80,-100,-81,-97,-100,2,0,K-03
-81,-71,-91,-76,-85,-82,-88,-74,-91,-82,-97,-97,2,0,K-03
-75,-65,-77,-76,-85,-85,-89,-75,-88,-90,-100,-97,2,0,K-03
-75,-76,-79,-79,-86,-77,-92,-82,-89,-87,-92,-98,2,0,K-03
-78,-75,-77,-80,-84,-83,-89,-77,-90,-89,-100,-99,2,0,K-03
-68,-82,-79,-74,-85,-76,-94,-77,-95,-90,-92,-92,2,0,K-03
-69,-81,-77,-73,-87,-76,-95,-75,-96,-93,-90,-97,2,0,K-03
-76,-78,-78,-84,-90,-77,-99,-73,-95,-84,-97,-100,2,0,K-03
-73,-77,-93,-79,-83,-83,-90,-85,-87,-82,-92,-99,2,0,K-03
-65,-73,-79,-79,-84,-82,-84,-81,-84,-89,-88,-98,2,0,K-03
-71,-76,-86,-90,-87,-84,-83,-81,-90,-89,-97,-100,2,0,K-03
-67,-76,-93,-83,-84,-77,-82,-88,-94,-84,-91,-99,2,0,K-03
-69,-83,-80,-89,-84,-76,-92,-83,-96,-91,-99,-98,2,0,K-03
-77,-66,-82,-81,-79,-76,-84,-73,-96,-81,-100,-100,2,0,K-03
-76,-70,-79,-86,-81,-85,-86,-81,-94,-90,-97,-100,2,0,K-03
-76,-77,-93,-74,-84,-77,-99,-84,-94,-83,-100,-100,2,0,K-03
-81,-73,-76,-74,-83,-81,-86,-79,-90,-89,-100,-99,2,0,K-03
-66,-73,-88,-77,-87,-92,-84,-80,-85,-89,-99,-98,2,0,K-03
-67,-77,-92,-82,-83,-77,-82,-88,-96,-83,-91,-100,2,0,K-03
-69,-83,-80,-89,-84,-76,-92,-83,-96,-92,-99,-94,2,0,K-03
-78,-71,-79,-73,-87,-82,-87,-77,-84,-92,-88,-98,2,0,K-03
-76,-65,-79,-81,-90,-76,-87,-76,-95,-79,-93,-97,2,0,K-03
-75,-78,-93,-83,-84,-76,-86,-87,-98,-79,-92,-94,2,0,K-03
-73,-79,-76,-75,-85,-85,-94,-78,-94,-86,-97,-100,2,0,K-03
-72,-68,-72,-81,-89,-80,-83,-77,-89,-88,-94,-98,2,0,K-03
-82,-77,-80,-80,-80,-84,-87,-70,-87,-84,-91,-99,2,0,K-03
-76,-75,-78,-74,-89,-77,-87,-84,-96,-81,-93,-95,2,0,K-03
-80,-72,-73,-73,-86,-80,-84,-78,-85,-96,-89,-99,2,0,K-03
-76,-65,-81,-81,-79,-77,-87,-74,-94,-82,-91,-100,2,0,K-03
-79,-67,-76,-83,-85,-87,-92,-80,-92,-87,-94,-100,2,0,K-03
-71,-69,-77,-73,-86,-78,-91,-78,-86,-87,-92,-98,2,0,K-03
-65,-72,-75,-79,-83,-80,-87,-79,-84,-89,-100,-99,2,0,K-03
-67,-76,-93,-83,-84,-77,-82,-88,-94,-84,-91,-99,2,0,K-03
-79,-72,-75,-74,-86,-80,-87,-79,-92,-89,-95,-98,2,0,K-03
-95,-68,-98,-94,-95,-91,-86,-88,-87,-83,-94,-94,2,0,K-03
-75,-71,-77,-76,-85,-81,-89,-75,-89,-90,-100,-97,2,0,K-03
-74,-71,-79,-81,-83,-85,-83,-87,-86,-82,-96,-98,2,0,K-03
-73,-71,-88,-82,-85,-86,-86,-87,-86,-82,-92,-93,2,0,K-03
-79,-71,-76,-74,-83,-81,-85,-77,-85,-89,-96,-100,2,0,K-03
-75,-69,-81,-81,-88,-89,-94,-77,-93,-88,-93,-96,2,1,K-06
-69,-79,-83,-77,-81,-81,-85,-71,-87,-90,-87,-99,2,1,K-06
-70,-71,-79,-75,-88,-84,-93,-79,-89,-91,-90,-99,2,1,K-06
-70,-70,-78,-83,-88,-80,-86,-74,-88,-82,-94,-95,2,1,K-06
-83,-82,-77,-72,-79,-82,-92,-73,-94,-91,-92,-99,2,1,K-06
-72,-80,-79,-76,-81,-80,-95,-81,-81,-81,-89,-100,2,1,K-06
-69,-72,-77,-79,-91,-90,-80,-76,-93,-95,-90,-97,2,1,K-06
-71,-78,-81,-77,-90,-82,-87,-72,-86,-89,-86,-99,2,1,K-06
-68,-74,-79,-76,-87,-79,-96,-74,-79,-81,-90,-100,2,1,K-06
-68,-72,-81,-84,-84,-83,-86,-73,-89,-82,-91,-96,2,1,K-06
-68,-67,-80,-84,-88,-86,-82,-78,-86,-88,-93,-100,2,1,K-06
-69,-85,-77,-77,-89,-80,-81,-81,-92,-85,-90,-100,2,1,K-06
-70,-71,-75,-81,-89,-85,-93,-75,-88,-89,-93,-98,2,1,K-06
-72,-78,-83,-78,-91,-84,-87,-73,-86,-88,-86,-100,2,1,K-06
-66,-68,-78,-92,-86,-81,-86,-73,-89,-82,-92,-94,2,1,K-06
-66,-72,-77,-79,-81,-81,-81,-82,-94,-89,-89,-97,2,1,K-06
-71,-71,-75,-77,-85,-84,-93,-75,-82,-90,-98,-95,2,1,K-06
-71,-78,-82,-80,-82,-84,-88,-73,-87,-89,-87,-99,2,1,K-06
-76,-80,-80,-74,-85,-86,-91,-77,-97,-86,-96,-98,2,1,K-06
-69,-82,-81,-88,-82,-87,-83,-71,-86,-88,-90,-100,2,1,K-06
-69,-70,-75,-75,-84,-87,-94,-79,-87,-89,-96,-98,2,1,K-06
-66,-68,-78,-92,-86,-81,-86,-73,-88,-82,-92,-94,2,1,K-06
-78,-82,-84,-72,-84,-81,-84,-78,-98,-93,-90,-100,2,1,K-06
-67,-71,-78,-94,-88,-84,-93,-75,-89,-83,-97,-93,2,1,K-06
-69,-70,-90,-82,-92,-81,-85,-73,-89,-82,-94,-94,2,1,K-06
-71,-81,-86,-75,-80,-77,-80,-81,-82,-82,-93,-99,2,1,K-06
-67,-72,-86,-90,-79,-78,-83,-74,-98,-81,-90,-97,2,1,K-06
-77,-69,-76,-74,-87,-80,-97,-86,-87,-89,-93,-100,2,1,K-06
-69,-81,-84,-88,-82,-86,-84,-72,-90,-89,-90,-99,2,1,K-06
-66,-83,-89,-79,-81,-79,-81,-81,-90,-86,-90,-97,2,1,K-06
-67,-68,-79,-83,-82,-84,-87,-74,-88,-82,-90,-94,2,1,K-06
-71,-71,-76,-79,-89,-85,-95,-74,-84,-89,-92,-100,2,1,K-06
-66,-72,-77,-80,-84,-80,-84,-74,-92,-85,-90,-98,2,1,K-06
-75,-81,-75,-80,-84,-88,-92,-77,-89,-89,-99,-99,2,1,K-06
-72,-78,-83,-80,-91,-84,-87,-73,-87,-88,-86,-100,2,1,K-06
-66,-68,-81,-83,-84,-83,-86,-73,-89,-82,-91,-96,2,1,K-06
-67,-71,-79,-80,-89,-87,-96,-76,-86,-92,-88,-97,2,1,K-06
-78,-78,-78,-75,-89,-89,-99,-85,-90,-92,-94,-97,2,1,K-06
-68,-73,-79,-76,-86,-78,-94,-74,-86,-80,-92,-97,2,1,K-06
-69,-82,-82,-78,-81,-85,-85,-73,-88,-88,-95,-99,2,1,K-06
-76,-78,-78,-73,-85,-90,-78,-76,-93,-83,-96,-97,2,1,K-06
-71,-79,-82,-77,-91,-85,-87,-73,-86,-91,-97,-99,2,1,K-06
-69,-82,-82,-76,-96,-82,-82,-73,-89,-88,-92,-99,2,1,K-06
-78,-78,-86,-75,-89,-88,-99,-77,-93,-93,-86,-96,2,1,K-06
-68,-69,-78,-80,-88,-89,-83,-77,-88,-90,-94,-96,2,1,K-06
-69,-70,-81,-88,-82,-85,-85,-71,-86,-87,-90,-100,2,1,K-06
-68,-82,-86,-92,-87,-77,-82,-74,-93,-82,-96,-100,2,1,K-06
-73,-80,-79,-76,-80,-80,-95,-81,-80,-82,-89,-100,2,1,K-06
-74,-69,-81,-82,-83,-86,-92,-77,-94,-99,-91,-100,2,1,K-06
-70,-71,-81,-84,-82,-80,-86,-73,-92,-83,-93,-95,2,1,K-06
-75,-80,-76,-77,-88,-85,-92,-77,-96,-100,-93,-100,2,1,K-06
-76,-78,-84,-74,-86,-81,-98,-77,-90,-93,-86,-97,2,1,K-06
-70,-81,-92,-76,-81,-80,-81,-81,-81,-81,-89,-100,2,1,K-06
-78,-82,-84,-72,-84,-81,-84,-78,-93,-93,-86,-100,2,1,K-06
-72,-80,-79,-76,-81,-80,-95,-81,-95,-81,-89,-100,2,1,K-06
-69,-81,-84,-88,-82,-82,-82,-72,-90,-89,-90,-99,2,1,K-06
-75,-70,-84,-75,-84,-84,-96,-77,-91,-92,-96,-100,2,1,K-06
