rssi0,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,rssi9,rssi10,rssi11,x,y,label
-81,-76,-74,-81,-82,-87,-87,-79,-90,-86,-97,-99,0,0,K-01
-81,-76,-74,-81,-82,-87,-87,-82,-90,-86,-97,-99,0,0,K-01
-81,-76,-74,-81,-82,-87,-87,-82,-90,-86,-97,-99,0,0,K-01
-81,-76,-74,-81,-82,-87,-84,-82,-90,-86,-97,-99,0,0,K-01
-81,-76,-74,-81,-82,-87,-84,-82,-90,-81,-97,-99,0,0,K-01
-81,-76,-73,-81,-82,-87,-84,-82,-90,-81,-97,-99,0,0,K-01
-81,-76,-73,-81,-82,-87,-84,-82,-90,-81,-97,-97,0,0,K-01
-76,-76,-73,-81,-82,-87,-84,-82,-90,-81,-97,-97,0,0,K-01
-76,-80,-73,-81,-82,-87,-84,-82,-90,-81,-97,-97,0,0,K-01
-76,-80,-73,-81,-88,-87,-84,-82,-90,-81,-97,-97,0,0,K-01
-76,-80,-73,-81,-88,-87,-84,-82,-90,-81,-93,-97,0,0,K-01
-76,-80,-73,-81,-88,-87,-84,-82,-90,-82,-93,-97,0,0,K-01
-76,-80,-73,-81,-88,-87,-84,-82,-90,-82,-93,-97,0,0,K-01
-88,-80,-73,-81,-88,-87,-84,-82,-90,-82,-93,-97,0,0,K-01
-88,-80,-73,-86,-88,-87,-84,-82,-90,-82,-93,-97,0,0,K-01
-88,-80,-73,-86,-88,-87,-84,-82,-90,-82,-93,-97,0,0,K-01
-88,-80,-73,-86,-88,-83,-84,-82,-90,-82,-93,-97,0,0,K-01
-88,-84,-73,-86,-88,-83,-84,-82,-90,-82,-93,-97,0,0,K-01
-88,-84,-73,-86,-88,-83,-90,-82,-90,-82,-93,-97,0,0,K-01
-88,-84,-73,-86,-81,-83,-90,-82,-90,-82,-93,-97,0,0,K-01
-88,-84,-73,-86,-81,-83,-90,-82,-90,-82,-94,-97,0,0,K-01
-88,-84,-73,-86,-81,-83,-90,-82,-91,-82,-94,-97,0,0,K-01
-88,-84,-73,-86,-81,-83,-90,-79,-91,-82,-94,-97,0,0,K-01
-88,-84,-73,-86,-81,-83,-90,-79,-91,-82,-94,-97,0,0,K-01
-88,-84,-73,-86,-81,-83,-90,-79,-91,-82,-94,-97,0,0,K-01
-88,-84,-73,-86,-81,-81,-90,-79,-91,-82,-94,-97,0,0,K-01
-88,-84,-73,-86,-81,-81,-90,-79,-91,-84,-94,-97,0,0,K-01
-88,-84,-88,-86,-81,-81,-90,-79,-91,-84,-94,-97,0,0,K-01
-88,-77,-88,-86,-81,-81,-90,-79,-91,-84,-94,-97,0,0,K-01
-88,-77,-88,-86,-81,-81,-90,-79,-91,-84,-88,-97,0,0,K-01
-88,-77,-88,-86,-81,-81,-90,-79,-89,-84,-88,-97,0,0,K-01
-88,-77,-88,-86,-81,-81,-90,-80,-89,-84,-88,-97,0,0,K-01
-88,-77,-88,-81,-81,-81,-90,-80,-89,-84,-88,-97,0,0,K-01
-88,-77,-88,-81,-81,-87,-90,-80,-89,-84,-88,-97,0,0,K-01
-82,-77,-88,-81,-81,-87,-90,-80,-89,-84,-88,-97,0,0,K-01
-82,-77,-74,-81,-81,-87,-90,-80,-89,-84,-88,-97,0,0,K-01
-82,-77,-74,-81,-81,-87,-90,-80,-89,-82,-88,-97,0,0,K-01
-82,-77,-74,-81,-81,-87,-90,-80,-89,-82,-88,-97,0,0,K-01
-82,-77,-74,-81,-81,-87,-90,-80,-88,-82,-88,-97,0,0,K-01
-82,-77,-74,-81,-81,-87,-90,-80,-88,-82,-96,-97,0,0,K-01
-82,-77,-74,-81,-81,-87,-90,-82,-88,-82,-96,-97,0,0,K-01
-82,-77,-74,-81,-81,-88,-90,-82,-88,-82,-96,-97,0,0,K-01
-82,-77,-74,-81,-81,-88,-90,-82,-88,-82,-96,-97,0,0,K-01
-76,-77,-74,-81,-81,-88,-90,-82,-88,-82,-96,-97,0,0,K-01
-76,-77,-74,-81,-81,-88,-90,-82,-88,-81,-96,-97,0,0,K-01
-76,-77,-74,-86,-81,-88,-90,-82,-88,-81,-96,-97,0,0,K-01
-76,-77,-74,-86,-81,-88,-90,-82,-88,-81,-96,-97,0,0,K-01
-76,-77,-74,-86,-81,-88,-90,-82,-88,-81,-96,-97,0,0,K-01
-76,-79,-74,-86,-81,-88,-90,-82,-88,-81,-96,-97,0,0,K-01
-76,-79,-74,-86,-88,-88,-90,-82,-88,-81,-96,-97,0,0,K-01
-76,-79,-74,-86,-88,-88,-90,-82,-88,-81,-96,-99,0,0,K-01
-76,-79,-74,-86,-88,-88,-90,-82,-88,-81,-96,-99,0,0,K-01
-76,-79,-74,-86,-88,-88,-85,-82,-88,-81,-96,-99,0,0,K-01
-76,-79,-74,-86,-88,-88,-85,-82,-88,-81,-93,-99,0,0,K-01
-76,-79,-74,-86,-88,-88,-85,-82,-88,-81,-93,-99,0,0,K-01
-76,-79,-74,-86,-88,-84,-85,-82,-88,-81,-93,-99,0,0,K-01
-76,-79,-74,-86,-88,-84,-85,-79,-88,-81,-93,-99,0,0,K-01
-89,-79,-74,-86,-88,-84,-85,-79,-88,-81,-93,-99,0,0,K-01
-89,-79,-72,-86,-88,-84,-85,-79,-88,-81,-93,-99,0,0,K-01
-89,-79,-72,-86,-88,-84,-85,-79,-88,-81,-93,-99,0,0,K-01
-89,-79,-72,-86,-88,-84,-85,-79,-88,-81,-93,-102,0,0,K-01
