rssi0,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,rssi9,rssi10,rssi11,x,y,label
-77,-75,-83,-86,-84,-89,-100,-87,-92,-91,-90,-95,0,0,K-01
-77,-75,-83,-93,-84,-89,-100,-87,-92,-91,-90,-95,0,0,K-01
-77,-75,-83,-93,-84,-89,-100,-86,-92,-91,-90,-95,0,0,K-01
-77,-75,-83,-93,-84,-89,-90,-86,-92,-91,-90,-95,0,0,K-01
-77,-79,-83,-93,-84,-89,-90,-86,-92,-91,-90,-95,0,0,K-01
-77,-79,-83,-93,-84,-89,-90,-86,-90,-91,-90,-95,0,0,K-01
-77,-79,-83,-93,-84,-87,-90,-86,-90,-91,-90,-95,0,0,K-01
-77,-79,-83,-93,-84,-87,-90,-86,-90,-91,-90,-95,0,0,K-01
-77,-79,-83,-93,-84,-87,-90,-86,-90,-91,-90,-95,0,0,K-01
-77,-79,-83,-93,-84,-87,-90,-80,-90,-91,-90,-95,0,0,K-01
-77,-79,-83,-93,-84,-87,-90,-80,-90,-91,-90,-103,0,0,K-01
-77,-79,-83,-93,-90,-87,-90,-80,-90,-91,-90,-103,0,0,K-01
-77,-79,-84,-93,-90,-87,-90,-80,-90,-91,-90,-103,0,0,K-01
-77,-79,-84,-93,-90,-87,-90,-80,-90,-83,-90,-103,0,0,K-01
-77,-91,-84,-93,-90,-87,-90,-80,-90,-83,-90,-103,0,0,K-01
-77,-91,-84,-93,-90,-87,-90,-80,-93,-83,-90,-103,0,0,K-01
-77,-91,-84,-93,-90,-87,-90,-80,-93,-83,-93,-103,0,0,K-01
-77,-91,-84,-93,-90,-87,-90,-80,-93,-83,-93,-103,0,0,K-01
-77,-91,-84,-93,-90,-88,-90,-80,-93,-83,-93,-103,0,0,K-01
-72,-91,-84,-93,-90,-88,-90,-80,-93,-83,-93,-103,0,0,K-01
-72,-91,-84,-93,-90,-88,-90,-80,-93,-83,-93,-99,0,0,K-01
-72,-91,-84,-93,-89,-88,-90,-80,-93,-83,-93,-99,0,0,K-01
-72,-91,-84,-88,-89,-88,-90,-80,-93,-83,-93,-99,0,0,K-01
-72,-91,-84,-88,-89,-88,-90,-80,-93,-83,-92,-99,0,0,K-01
-72,-91,-84,-88,-89,-88,-90,-79,-93,-83,-92,-99,0,0,K-01
